,"(('battery', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'battery'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')"
2023-01-01 00:00:00,0.0,379.09478,0.0,147.15353486166865,0.0,526.24831,0.0
2023-01-01 01:00:00,0.0,379.09478,0.0,106.00468871864463,0.0,485.09946,0.0
2023-01-01 02:00:00,0.0,379.09478,0.0,84.86628333577642,0.0,463.96106,0.0
2023-01-01 03:00:00,0.0,379.471,0.0,77.4339115871426,0.0,456.90492,0.0
2023-01-01 04:00:00,0.0,382.1046,0.0,72.93835663137271,0.0,455.04295,0.0
2023-01-01 05:00:00,0.0,382.85705,100.0,72.73628199407075,0.0,555.59334,0.0
2023-01-01 06:00:00,0.0,382.1046,0.0041666667,77.14877417948968,0.0,459.25754,0.0
2023-01-01 07:00:00,0.0,382.85705,0.0,94.16357061176032,0.0,477.02062,0.0
2023-01-01 08:00:00,0.0,382.1046,0.0083331597,166.77107258740153,0.0,541.44525,7.438756467467192
2023-01-01 09:00:00,0.0,381.72837,0.0041666667,260.9210833260032,0.0,617.74354,24.910077630872905
2023-01-01 10:00:00,0.0,381.35214,0.0,328.14229032951914,0.0,616.28865,93.20578422817383
2023-01-01 11:00:00,0.0,380.22346,0.0083331597,382.0704966285848,0.0,615.69219,146.6101002398308
2023-01-01 12:00:00,0.0,379.471,0.0041666667,389.4825408128741,0.0,619.40811,149.54960544464842
2023-01-01 13:00:00,0.0,380.22346,0.0041666667,326.0415367019853,0.0,589.98843,116.2807367649428
2023-01-01 14:00:00,0.0,382.48083,0.0041666667,256.5240628910814,0.0,574.09832,64.91073452527729
2023-01-01 15:00:00,0.0,384.36196,0.0041666667,219.7527081228817,0.0,578.19694,25.921900582138157
2023-01-01 16:00:00,0.0,386.2431,0.0041666667,201.10811260153082,0.0,587.35538,0.0
2023-01-01 17:00:00,0.0,393.39143,0.0,236.93557239849298,0.0,630.327,0.0
2023-01-01 18:00:00,94.992083,397.52994,0.0,294.84129303827876,0.0,597.37915,0.0
2023-01-01 19:00:00,0.0,394.89634,0.0,332.33815428287596,0.0,727.2345,0.0
2023-01-01 20:00:00,0.0,390.75784,0.0,301.87448499159785,0.0,692.63232,0.0
2023-01-01 21:00:00,0.0,392.63898,0.0,255.55086118008495,0.0,648.18984,0.0
2023-01-01 22:00:00,0.0,394.14389,0.0,216.38584337374743,0.0,610.52973,0.0
2023-01-01 23:00:00,0.0,393.39143,100.0,159.60347027459827,0.0,652.9949,0.0
2023-01-02 00:00:00,0.0,394.14389,0.0,109.96087287489577,0.0,504.10476,0.0
2023-01-02 01:00:00,0.0,395.27257,0.0,81.3776107617005,0.0,476.65018,0.0
2023-01-02 02:00:00,0.0,394.89634,0.0,74.59321140371236,0.0,469.48955,0.0
2023-01-02 03:00:00,0.0,393.39143,0.016665625,72.63645813973832,0.0,466.04456,0.0
2023-01-02 04:00:00,0.0,389.62915,0.0041666667,73.81070542369068,0.0,463.44403,0.0
2023-01-02 05:00:00,0.0,181.36872,0.0041666667,88.3599225227099,0.0,269.73281,0.0
2023-01-02 06:00:00,0.0,207.71959,0.0041666667,169.9587624149864,0.0,377.68252,0.0
2023-01-02 07:00:00,0.0,0.0,0.0041666667,244.1904959815647,0.0,244.19466,0.0
2023-01-02 08:00:00,0.0,0.0,0.0,251.8851362807205,0.0,241.6668,10.218333703595103
2023-01-02 09:00:00,0.0,0.0,0.0,232.5038567236234,0.0,180.49882,52.005032567266454
2023-01-02 10:00:00,0.0,0.0,0.0,219.2907541703635,0.0,113.23193,106.05882293295568
2023-01-02 11:00:00,0.0,0.0,0.016665625,223.2866528534388,0.0,82.7534,140.54991845034127
2023-01-02 12:00:00,0.0,0.0,0.0,246.68402203424287,0.0,106.5903,140.09371994414806
2023-01-02 13:00:00,0.0,0.0,0.0083331597,244.41563270885842,0.0,125.59674,118.82722992620296
2023-01-02 14:00:00,0.0,0.0,0.0041666667,217.7229240300634,0.0,144.34162,73.38546840535611
2023-01-02 15:00:00,0.0,0.0,0.0,197.86003046224891,0.0,169.82105,28.038978850052203
2023-01-02 16:00:00,0.0,0.0,0.0,198.60879701085923,0.0,198.6088,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,242.9104697266198,0.0,242.91047,0.0
2023-01-02 18:00:00,94.984168,0.0,0.0,313.76226449324696,0.0,218.7781,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,353.22358303883846,0.0,353.22358,0.0
2023-01-02 20:00:00,0.0,0.0,0.0,317.6713099390995,0.0,317.67131,0.0
2023-01-02 21:00:00,0.0,0.0,0.0,266.19647794162137,0.0,266.19648,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,220.32373234987523,0.0,220.32373,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,163.15182012435318,0.0,163.15182,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,110.1280377573988,0.0,110.12804,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,81.50093235361658,0.0,81.500932,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,74.70589697887907,0.0,74.705897,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,72.74584578414147,0.0,72.745846,0.0
2023-01-03 04:00:00,0.0,0.0,100.0,73.9215126490806,0.0,173.92151,0.0
2023-01-03 05:00:00,0.0,0.0,0.0041666667,88.49214470570101,0.0,88.496311,0.0
2023-01-03 06:00:00,0.0,0.0,0.0041666667,170.21227787121484,0.0,170.21644,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,244.55363858052198,0.0,244.55364,0.0
2023-01-03 08:00:00,22.203018,0.0,0.0,252.25855859292056,0.0,190.6308,39.424741425496556
2023-01-03 09:00:00,56.469761,0.0,0.0,232.84746158532775,0.0,0.0,176.37770061006375
2023-01-03 10:00:00,0.0,0.0,10.024713,219.61380014163703,0.0,0.0,229.63851276587482
2023-01-03 11:00:00,0.0,0.0,54.647334,223.61453516012105,0.0,0.0,278.2618695616927
2023-01-03 12:00:00,0.0,0.0,18.158189,247.04510644007456,0.0,0.0,265.20329546962324
2023-01-03 13:00:00,0.0,0.0,0.0,244.7722741263439,0.0,14.786738,229.98553583787253
2023-01-03 14:00:00,0.0,0.0,0.0,218.0396014408633,0.0,44.614156,173.42544513985072
2023-01-03 15:00:00,0.0,0.0,0.0,198.1468923951159,0.0,109.11554,89.03135591037754
2023-01-03 16:00:00,0.0,0.0,0.0,198.89580748474557,0.0,198.89581,0.0
2023-01-03 17:00:00,94.98021,0.0,0.0,243.2603549168953,0.0,148.28014,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,314.21275158674734,0.0,314.21275,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,353.72911176783595,0.0,353.72911,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,318.12450627405775,0.0,318.12451,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,266.5749993304975,0.0,266.575,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,220.6360107971472,0.0,220.63601,0.0
2023-01-03 23:00:00,0.0,158.51026,0.0,163.38231601104857,0.0,321.89257,0.0
2023-01-04 00:00:00,0.0,425.74702,0.0,110.28311544790749,0.0,536.03014,0.0
2023-01-04 01:00:00,0.0,426.8757,0.0,81.61531458388957,0.0,508.49102,0.0
2023-01-04 02:00:00,0.0,423.48965,0.0,74.8103938073223,0.0,498.30005,0.0
2023-01-04 03:00:00,0.0,426.12325,0.0,72.84726464486761,0.0,498.97051,0.0
2023-01-04 04:00:00,0.0,427.62816,100.0,74.02422752412556,0.0,601.65239,0.0
2023-01-04 05:00:00,0.0,428.75684,0.0041666667,88.61468584730483,0.0,517.37569,0.0
2023-01-04 06:00:00,0.0,421.23229,0.0041666667,170.44718425095698,0.0,591.68364,0.0
2023-01-04 07:00:00,0.0,416.71755,0.0,244.89006091704925,0.0,661.60761,0.0
2023-01-04 08:00:00,0.0,415.9651,0.0,252.60443620894046,0.0,658.89263,9.676903703994915
2023-01-04 09:00:00,0.0,415.21264,0.0,233.16565753381363,0.0,603.63716,44.741141243197134
2023-01-04 10:00:00,0.0,414.08396,0.016665625,219.9128967466703,0.0,590.09544,43.91808078677194
2023-01-04 11:00:00,0.0,413.3315,0.0,223.91804754276674,0.0,568.86847,68.38108230085757
2023-01-04 12:00:00,0.0,410.69791,0.0,247.3792847257173,0.0,607.41763,50.659563597071404
2023-01-04 13:00:00,0.0,409.193,0.0,245.10227378321264,0.0,633.79051,20.504763443396907
2023-01-04 14:00:00,0.0,408.81677,0.0,218.33256196889292,0.0,606.53437,20.614959064478036
2023-01-04 15:00:00,0.0,407.31186,0.0,198.41221510404625,0.0,577.83589,27.88818643817853
2023-01-04 16:00:00,0.0,405.43072,0.0,199.16121137203703,0.0,604.59193,0.0
2023-01-04 17:00:00,94.972295,403.54958,0.0,243.58383125996605,0.0,552.16112,0.0
2023-01-04 18:00:00,0.0,402.04467,0.0,314.6291488693476,0.0,716.67382,0.0
2023-01-04 19:00:00,0.0,401.29221,0.0,354.19628767259644,0.0,755.4885,0.0
2023-01-04 20:00:00,0.0,400.91599,0.0,318.54323194532816,0.0,719.45922,0.0
2023-01-04 21:00:00,0.0,399.7873,0.0,266.92465434956796,0.0,666.71196,0.0
2023-01-04 22:00:00,0.0,401.66844,0.0,220.92441263778346,0.0,622.59286,0.0
2023-01-04 23:00:00,0.0,403.17335,0.0,163.59514236856577,0.0,566.7685,0.0
2023-01-05 00:00:00,0.0,402.79713,100.0,110.42627382248155,0.0,613.2234,0.0
2023-01-05 01:00:00,0.0,402.4209,0.0,81.72088165639582,0.0,484.14178,0.0
2023-01-05 02:00:00,0.0,402.04467,0.0083331597,74.90681570683508,0.0,476.95982,0.0
2023-01-05 03:00:00,0.0,402.04467,0.0041666667,72.94082552385449,0.0,474.98966,0.0
2023-01-05 04:00:00,0.0,401.66844,0.0041666667,74.11896261124433,0.0,475.79157,0.0
2023-01-05 05:00:00,0.0,401.29221,0.0041666667,88.72768066008044,0.0,490.02406,0.0
2023-01-05 06:00:00,0.0,404.67826,0.0041666667,170.66374059991313,0.0,575.34617,0.0
2023-01-05 07:00:00,0.0,405.43072,0.0041666667,245.2001350815952,0.0,650.63502,0.0
2023-01-05 08:00:00,0.0,405.43072,0.0041666667,252.9231528415744,0.0,641.50613,16.851907380455188
2023-01-05 09:00:00,0.0,0.0,0.0041666667,233.4587986615468,0.0,152.10304,81.35992268572834
2023-01-05 10:00:00,0.0,0.0,0.0041666667,220.1883778640507,0.0,99.47299,120.7195544022803
2023-01-05 11:00:00,0.0,0.0,0.0,224.1975298713311,0.0,96.85687,127.34065957731661
2023-01-05 12:00:00,0.0,0.0,0.0083331597,247.68693227301222,0.0,160.18334,87.51192926714032
2023-01-05 13:00:00,0.0,0.0,0.0041666667,245.4060035105634,0.0,137.9984,107.41177146050603
2023-01-05 14:00:00,0.0,0.0,0.0041666667,218.60213674803214,0.0,170.65179,47.95450868622437
2023-01-05 15:00:00,0.0,0.0,0.0041666667,198.65629943204888,0.0,150.13512,48.52534750540309
2023-01-05 16:00:00,0.0,0.0,0.0041666667,199.40531057169267,0.0,199.40948,0.0
2023-01-05 17:00:00,94.996042,0.0,0.0,243.88126789544395,0.0,148.88523,0.0
2023-01-05 18:00:00,0.0,0.0,0.0,315.0119330229106,0.0,315.01193,0.0
2023-01-05 19:00:00,0.0,0.0,0.0,354.62564724415944,0.0,354.62565,0.0
2023-01-05 20:00:00,0.0,0.0,0.0,318.9279693179205,0.0,318.92797,0.0
2023-01-05 21:00:00,0.0,0.0,0.0,267.245847093197,0.0,267.24585,0.0
2023-01-05 22:00:00,0.0,0.0,0.0,221.1892722406826,0.0,221.18927,0.0
2023-01-05 23:00:00,0.0,0.0,0.0,163.790546734294,0.0,163.79055,0.0
2023-01-06 00:00:00,0.0,0.0,0.0,110.55767992500492,0.0,110.55768,0.0
2023-01-06 01:00:00,0.0,0.0,0.0,81.81775715919309,0.0,81.817757,0.0
2023-01-06 02:00:00,0.0,0.0,0.0,74.99527593076948,0.0,74.995276,0.0
2023-01-06 03:00:00,0.0,422.36097,0.0,73.02663867344134,0.0,495.38761,0.0
2023-01-06 04:00:00,0.0,422.36097,100.0,74.20582991440877,0.0,596.5668,0.0
2023-01-06 05:00:00,0.0,421.60851,0.0041666667,88.83126318810622,0.0,510.44394,0.0
2023-01-06 06:00:00,0.0,334.62964,0.0041666667,170.86220467805708,0.0,505.49601,0.0
2023-01-06 07:00:00,0.0,0.0,0.0041666667,245.48423131743806,0.0,245.4884,0.0
2023-01-06 08:00:00,0.0,0.0,0.0,253.21509029836093,0.0,238.48825,14.726839973573792
2023-01-06 09:00:00,0.0,0.0,0.0,233.72723730244934,0.0,177.83875,55.888490593177025
2023-01-06 10:00:00,0.0,0.0,0.0,220.4405757138656,0.0,161.79363,58.64694549338695
2023-01-06 11:00:00,0.0,0.0,0.0,224.45332032715635,0.0,108.08193,116.37139385956718
2023-01-06 12:00:00,0.0,0.0,0.0,247.96842259836234,0.0,149.29504,98.67338064480147
2023-01-06 13:00:00,0.0,255.76992,0.024997396,245.6838332913254,0.0,440.17632,61.30242876050022
2023-01-06 14:00:00,0.0,0.0,0.0041666667,218.84865526593424,0.0,190.14336,28.70945997751341
2023-01-06 15:00:00,0.0,0.0,0.0041666667,198.8794447261859,0.0,156.04924,42.83437312987716
2023-01-06 16:00:00,0.0,0.0,0.0041666667,199.62840548115872,0.0,199.63257,0.0
2023-01-06 17:00:00,0.0,0.0,0.0,244.1530321266169,0.0,244.15303,0.0
2023-01-06 18:00:00,94.992083,0.0,0.0,315.3615783575058,0.0,220.36949,0.0
2023-01-06 19:00:00,0.0,0.0,0.0,355.01772430363746,0.0,355.01772,0.0
2023-01-06 20:00:00,0.0,0.0,0.0,319.2791983557942,0.0,319.2792,0.0
2023-01-06 21:00:00,0.0,0.0,0.0,267.53897964388494,0.0,267.53898,0.0
2023-01-06 22:00:00,0.0,0.0,0.0,221.4309223096783,0.0,221.43092,0.0
2023-01-06 23:00:00,0.0,0.0,0.0,163.9687754127008,0.0,163.96878,0.0
2023-01-07 00:00:00,0.0,412.57905,0.0,127.24791552038864,0.0,539.82696,0.0
2023-01-07 01:00:00,0.0,396.02212,0.0,100.35622949189644,0.0,496.37835,0.0
2023-01-07 02:00:00,0.0,415.21264,0.0,79.91641331872437,0.0,495.12906,0.0
2023-01-07 03:00:00,0.0,417.47001,0.0,75.36382518833837,0.0,492.83383,0.0
2023-01-07 04:00:00,0.0,415.21264,100.0,73.01298696751478,0.0,588.22563,0.0
2023-01-07 05:00:00,0.0,414.46019,0.0041666667,76.0916595339253,0.0,490.55601,0.0
2023-01-07 06:00:00,0.0,413.3315,0.0041666667,100.8143756809475,0.0,514.15005,0.0
2023-01-07 07:00:00,0.0,298.29602,0.0,155.5948039737491,0.0,453.89082,0.0
2023-01-07 08:00:00,0.0,0.0,0.0,227.2973769835458,0.0,211.11987,16.177504690260523
2023-01-07 09:00:00,94.988125,0.0,0.0,269.118430752113,0.0,93.111116,81.01918908303604
2023-01-07 10:00:00,0.0,408.44054,0.0,280.7886741681856,0.0,576.16585,113.06336403859066
2023-01-07 11:00:00,0.0,405.43072,0.0,294.32087183803617,0.0,551.79557,147.9560240562859
2023-01-07 12:00:00,0.0,401.66844,0.0,316.38080227618275,0.0,539.02353,179.02571211941176
2023-01-07 13:00:00,0.0,401.66844,0.0,314.87425496549065,0.0,554.68765,161.8550473980212
2023-01-07 14:00:00,0.0,401.66844,0.0,291.43190336856185,0.0,584.98016,108.12019017058253
2023-01-07 15:00:00,0.0,403.54958,0.0,273.11568795785104,0.0,629.95211,46.713162657048045
2023-01-07 16:00:00,0.0,405.05449,0.0,274.8741812974914,0.0,679.92867,0.0
2023-01-07 17:00:00,0.0,403.92581,0.0,342.8278792879379,0.0,746.75369,0.0
2023-01-07 18:00:00,0.0,404.67826,0.0,397.77490725517595,0.0,802.45317,0.0
2023-01-07 19:00:00,0.0,405.43072,0.0,399.1392401467303,0.0,804.56996,0.0
2023-01-07 20:00:00,0.0,405.05449,0.0,326.66397677570006,0.0,731.71847,0.0
2023-01-07 21:00:00,0.0,406.5594,0.0,254.73434326319534,0.0,661.29375,0.0
2023-01-07 22:00:00,0.0,407.31186,0.0,232.7256430339665,0.0,640.0375,0.0
2023-01-07 23:00:00,0.0,407.68809,0.0,197.41592186705077,0.0,605.10401,0.0
2023-01-08 00:00:00,0.0,410.69791,0.0,148.49988482496144,0.0,559.19779,0.0
2023-01-08 01:00:00,0.0,412.95528,0.0,106.9711572584302,0.0,519.92643,0.0
2023-01-08 02:00:00,0.0,415.21264,0.0,85.63726463090913,0.0,500.84991,0.0
2023-01-08 03:00:00,0.0,418.59869,100.0,78.13488431421473,0.0,596.73358,0.0
2023-01-08 04:00:00,0.0,418.97492,0.0041666667,73.59629107587125,0.0,492.57538,0.0
2023-01-08 05:00:00,0.0,420.1036,0.0,73.39005560703114,0.0,493.49366,0.0
2023-01-08 06:00:00,0.0,418.22246,0.0083331597,77.83973132244834,0.0,496.07053,0.0
2023-01-08 07:00:00,0.0,417.09378,0.0041666667,95.00384041035892,0.0,512.10179,0.0
2023-01-08 08:00:00,0.0,412.57905,0.0041666667,168.25383872566817,0.0,564.63738,16.199673051418152
2023-01-08 09:00:00,0.0,411.82659,0.0041666667,263.23281742178995,0.0,619.28025,55.78332890708019
2023-01-08 10:00:00,0.0,409.94545,0.0041666667,331.0392515042165,0.0,662.09223,78.89664217748395
2023-01-08 11:00:00,0.0,266.11894,0.0,385.43145218838816,0.0,536.41751,115.13288501873393
2023-01-08 12:00:00,0.0,410.32168,0.0,392.8964992776453,0.0,720.53591,82.68226816730323
2023-01-08 13:00:00,0.0,408.06431,0.012499479,328.889187698033,0.0,656.02211,80.94388896175022
2023-01-08 14:00:00,0.0,256.58992,0.0,258.75636439289485,0.0,482.5957,32.75057694541228
2023-01-08 15:00:00,0.0,264.27941,0.0083331597,221.65800280177587,0.0,453.97976,31.9659843302625
2023-01-08 16:00:00,0.0,0.0,0.0,202.84532502631518,0.0,202.84533,0.0
2023-01-08 17:00:00,0.0,0.0,0.0,238.97459068239237,0.0,238.97459,0.0
2023-01-08 18:00:00,94.988125,0.0,0.0,297.3693866091878,0.0,202.38126,0.0
2023-01-08 19:00:00,0.0,0.0,0.0,335.1773371257211,0.0,335.17734,0.0
2023-01-08 20:00:00,0.0,315.8275,0.0,304.4440689135409,0.0,620.27157,0.0
2023-01-08 21:00:00,0.0,289.47086,0.0,257.7179967986423,0.0,547.18886,0.0
2023-01-08 22:00:00,0.0,246.46524,0.0,218.21408798245562,0.0,464.67933,0.0
2023-01-08 23:00:00,0.0,418.97492,0.0,160.94697375974525,0.0,579.92189,0.0
2023-01-09 00:00:00,0.0,421.60851,0.0,110.88304255647472,0.0,532.49156,0.0
2023-01-09 01:00:00,0.0,423.48965,0.0,82.05746089262992,0.0,505.54711,0.0
2023-01-09 02:00:00,0.0,424.24211,0.0,75.21401061600962,0.0,499.45612,0.0
2023-01-09 03:00:00,0.0,424.24211,100.0,73.23868602521692,0.0,597.48079,0.0
2023-01-09 04:00:00,0.0,423.11343,0.0041666667,74.42033678319221,0.0,497.53793,0.0
2023-01-09 05:00:00,0.0,421.23229,0.0041666667,89.08686747725773,0.0,510.32332,0.0
2023-01-09 06:00:00,0.0,0.0,0.0041666667,171.35160160145628,0.0,171.35577,0.0
2023-01-09 07:00:00,0.0,0.0,0.0,246.1843271779755,0.0,246.18433,0.0
2023-01-09 08:00:00,94.992083,0.0,0.0,253.93401711018598,0.0,145.92404,13.017890499605343
2023-01-09 09:00:00,0.0,0.0,0.0,234.3878352652351,0.0,187.34157,47.04626698638104
2023-01-09 10:00:00,0.0,0.0,0.0,221.06076698128936,0.0,166.78393,54.276832617981825
2023-01-09 11:00:00,0.0,0.0,0.0,225.08189694242114,0.0,147.44387,77.63803040323387
2023-01-09 12:00:00,0.0,0.0,0.0,248.65965742520484,0.0,179.29405,69.36560604325152
2023-01-09 13:00:00,0.0,0.0,100.0,246.36559506083123,0.0,234.69058,111.67501760477428
2023-01-09 14:00:00,0.0,0.0,0.0041666667,219.45314343535367,0.0,158.74568,60.71162867356995
2023-01-09 15:00:00,0.0,0.0,0.0041666667,199.42621743682247,0.0,155.6212,43.80918358201575
2023-01-09 16:00:00,0.0,0.0,0.0,200.17464592019144,0.0,200.17465,0.0
2023-01-09 17:00:00,0.0,0.0,0.0,244.81793588232583,0.0,244.81794,0.0
2023-01-09 18:00:00,94.988125,0.0,0.0,316.21638897127275,0.0,221.22826,0.0
2023-01-09 19:00:00,0.0,0.0,0.0,355.9755585717842,0.0,355.97556,0.0
2023-01-09 20:00:00,0.0,0.0,0.0,320.1365990849442,0.0,320.1366,0.0
2023-01-09 21:00:00,0.0,0.0,0.0,268.2540067853361,0.0,268.25401,0.0
2023-01-09 22:00:00,0.0,0.0,0.0,222.01991737560581,0.0,222.01992,0.0
2023-01-09 23:00:00,0.0,0.0,0.0,164.40285187484412,0.0,164.40285,0.0
2023-01-10 00:00:00,0.0,150.94018,0.0,110.96909336612052,0.0,261.90927,0.0
2023-01-10 01:00:00,0.0,414.83641,0.0,82.12079368079712,0.0,496.95721,0.0
2023-01-10 02:00:00,0.0,415.9651,0.0,75.27174538233308,0.0,491.23684,0.0
2023-01-10 03:00:00,0.0,415.9651,100.0,73.29459978862648,0.0,589.2597,0.0
2023-01-10 04:00:00,0.0,415.9651,0.0041666667,74.47684182132116,0.0,490.44611,0.0
2023-01-10 05:00:00,0.0,0.0,0.0041666667,89.15412793745367,0.0,89.158295,0.0
2023-01-10 06:00:00,0.0,0.0,0.0041666667,171.48024848155967,0.0,171.48442,0.0
2023-01-10 07:00:00,0.0,0.0,0.0,246.36817718838148,0.0,246.36818,0.0
2023-01-10 08:00:00,94.992083,0.0,0.0,254.12261783385443,0.0,142.17069,16.959849095798766
2023-01-10 09:00:00,0.0,0.0,0.0,234.5609521271578,0.0,151.22596,83.33498895054285
2023-01-10 10:00:00,0.0,0.0,0.0,221.2231207917138,0.0,90.070376,131.15274434141412
2023-01-10 11:00:00,0.0,0.0,0.0,225.24626794844824,0.0,43.841235,181.40503309462272
2023-01-10 12:00:00,0.0,0.0,0.0,248.84021671804675,0.0,101.49427,147.34594646334037
2023-01-10 13:00:00,0.0,0.0,0.0,246.5434879211436,0.0,112.15849,134.38499799972547
2023-01-10 14:00:00,0.0,0.0,0.0,219.6106988603102,0.0,117.47405,102.13665016741847
2023-01-10 15:00:00,0.0,0.0,0.0,199.56857014718196,0.0,112.76637,86.802201205856
2023-01-10 16:00:00,0.0,0.0,0.0,200.3166976131074,0.0,200.3167,0.0
2023-01-10 17:00:00,0.0,0.0,0.0,244.9906468026789,0.0,244.99065,0.0
2023-01-10 18:00:00,0.0,0.0,0.0,316.4381746948176,0.0,316.43817,0.0
2023-01-10 19:00:00,0.0,0.0,0.0,356.2237903955107,0.0,356.22379,0.0
2023-01-10 20:00:00,0.0,0.0,0.0,320.3585464025322,0.0,320.35855,0.0
2023-01-10 21:00:00,0.0,423.48965,0.0,268.43887915197206,0.0,691.92853,0.0
2023-01-10 22:00:00,0.0,423.48965,0.0,222.17202304602364,0.0,645.66168,0.0
2023-01-10 23:00:00,0.0,423.48965,0.0,164.51481619020836,0.0,588.00447,0.0
2023-01-11 00:00:00,0.0,422.36097,0.0,111.04421464049958,0.0,533.40518,0.0
2023-01-11 01:00:00,0.0,422.36097,0.0,82.17604360226522,0.0,504.53701,0.0
2023-01-11 02:00:00,0.0,423.48965,0.0,75.32207627322485,0.0,498.81173,0.0
2023-01-11 03:00:00,0.0,419.72738,100.0,73.34330884035505,0.0,593.07068,0.0
2023-01-11 04:00:00,0.0,418.97492,0.0041666667,74.5260307186524,0.0,493.50512,0.0
2023-01-11 05:00:00,0.0,418.59869,0.0041666667,89.2126363060809,0.0,507.8155,0.0
2023-01-11 06:00:00,0.0,418.22246,0.0041666667,171.59207260482262,0.0,589.8187,0.0
2023-01-11 07:00:00,0.0,417.47001,0.0041666667,246.52787277892025,0.0,664.00205,0.0
2023-01-11 08:00:00,0.0,0.0,0.0,254.28631984053285,0.0,236.12606,18.160257859501797
2023-01-11 09:00:00,0.0,0.0,0.0,234.7111017937019,0.0,171.38012,63.33098642846859
2023-01-11 10:00:00,94.988125,0.0,0.0,221.363827557508,0.0,31.467864,94.90783772584825
2023-01-11 11:00:00,0.0,0.0,0.0,225.38861265924982,0.0,104.56292,120.82569663943195
2023-01-11 12:00:00,0.0,0.0,0.0,248.99645838938943,0.0,142.44368,106.55277457755321
2023-01-11 13:00:00,0.0,0.0,100.0,246.69730302697292,0.0,288.60526,58.09203829945531
2023-01-11 14:00:00,0.0,0.0,0.0,219.74682076889835,0.0,173.29475,46.452070182554785
2023-01-11 15:00:00,0.0,0.0,0.0,199.6914581197841,0.0,172.34991,27.341545212461284
2023-01-11 16:00:00,0.0,0.0,0.0,200.43922448037418,0.0,200.43922,0.0
2023-01-11 17:00:00,0.0,0.0,0.0,245.1394942903072,0.0,245.13949,0.0
2023-01-11 18:00:00,94.98021,0.0,0.0,316.6291575728373,0.0,221.64895,0.0
2023-01-11 19:00:00,0.0,0.0,0.0,356.4373687638124,0.0,356.43737,0.0
2023-01-11 20:00:00,0.0,0.0,0.0,320.54934918944446,0.0,320.54935,0.0
2023-01-11 21:00:00,0.0,410.69791,0.0,268.59767156020143,0.0,679.29558,0.0
2023-01-11 22:00:00,0.0,412.20282,0.0,222.30255772573085,0.0,634.50538,0.0
2023-01-11 23:00:00,0.0,414.46019,0.0,164.61081784676455,0.0,579.071,0.0
2023-01-12 00:00:00,0.0,416.34133,0.0,111.10856843044152,0.0,527.44989,0.0
2023-01-12 01:00:00,0.0,417.09378,0.0,82.22333055018046,0.0,499.31711,0.0
2023-01-12 02:00:00,0.0,416.34133,0.0,75.36511315539153,0.0,491.70644,0.0
2023-01-12 03:00:00,0.0,415.21264,100.0,73.38492013515099,0.0,588.59756,0.0
2023-01-12 04:00:00,0.0,414.46019,0.0041666667,74.5680121284767,0.0,489.03237,0.0
2023-01-12 05:00:00,0.0,412.95528,0.0041666667,89.26252261633348,0.0,502.22196,0.0
2023-01-12 06:00:00,0.0,411.45036,0.0041666667,171.68732401686003,0.0,583.14186,0.0
2023-01-12 07:00:00,94.996042,0.0,0.0,246.6637731098479,0.0,151.66773,0.0
2023-01-12 08:00:00,0.0,292.56297,0.0,254.42549350622562,0.0,526.70795,20.280514821240722
2023-01-12 09:00:00,0.0,407.68809,0.0,234.83862604752625,0.0,559.47778,83.04893724945867
2023-01-12 10:00:00,0.0,405.05449,0.0,221.4832095477587,0.0,463.8179,162.7197986562459
2023-01-12 11:00:00,0.0,403.17335,0.0,225.50925912448918,0.0,434.35976,194.32285318445497
2023-01-12 12:00:00,0.0,405.80695,100.0,249.128744763008,0.0,547.32661,207.60907938483342
2023-01-12 13:00:00,0.0,402.79713,0.0041666667,246.82739927223238,0.0,499.00222,150.6264742375347
2023-01-12 14:00:00,0.0,402.4209,0.0041666667,219.8618287714121,0.0,566.46473,55.82216668109049
2023-01-12 15:00:00,0.0,401.66844,0.0041666667,199.79517172601015,0.0,534.33069,67.1370874390961
2023-01-12 16:00:00,0.0,400.91599,0.0041666667,200.5425179103616,0.0,601.46267,0.0
2023-01-12 17:00:00,0.0,400.16353,0.0,245.2648346305547,0.0,645.42837,0.0
2023-01-12 18:00:00,94.992083,287.66604,0.0,316.7897976846398,0.0,509.46375,0.0
2023-01-12 19:00:00,0.0,398.65862,0.0,356.61681147824055,0.0,755.27543,0.0
2023-01-12 20:00:00,0.0,399.41108,0.0,320.70947300333853,0.0,720.12055,0.0
