time(UTC),dhi,dni,ghi,temp_air,wind_speed
2023-01-01 00:00:00,0.0,0.0,0.0,12.26,9.12
2023-01-01 01:00:00,0.0,0.0,0.0,12.13,8.8
2023-01-01 02:00:00,0.0,0.0,0.0,11.9,8.55
2023-01-01 03:00:00,0.0,0.0,0.0,11.4,8.2
2023-01-01 04:00:00,0.0,0.0,0.0,10.91,8.02
2023-01-01 05:00:00,0.0,0.0,0.0,11.13,8.86
2023-01-01 06:00:00,0.0,0.0,0.0,11.07,8.77
2023-01-01 07:00:00,0.0,0.0,0.0,10.76,8.4
2023-01-01 08:00:00,8.21,17.25,8.505033524,10.8,8.31
2023-01-01 09:00:00,20.53,11.73,21.85177118,11.37,8.63
2023-01-01 10:00:00,60.32,38.79,67.80121359,12.08,8.69
2023-01-01 11:00:00,91.65,51.29,103.8930742,12.69,8.56
2023-01-01 12:00:00,92.8,58.96,107.3830041,13.18,8.46
2023-01-01 13:00:00,74.6,42.66,83.89872428,13.38,8.19
2023-01-01 14:00:00,46.64,9.33,48.06413932,12.97,7.4
2023-01-01 15:00:00,11.77,46.4,14.36011783,11.68,6.48
2023-01-01 16:00:00,0.0,0.0,0.0,10.37,5.58
2023-01-01 17:00:00,0.0,0.0,0.0,9.01,4.44
2023-01-01 18:00:00,0.0,0.0,0.0,8.2,4.18
2023-01-01 19:00:00,0.0,0.0,0.0,7.48,3.92
2023-01-01 20:00:00,0.0,0.0,0.0,7.1,3.63
2023-01-01 21:00:00,0.0,0.0,0.0,7.22,3.35
2023-01-01 22:00:00,0.0,0.0,0.0,7.3,3.21
2023-01-01 23:00:00,0.0,0.0,0.0,7.65,3.28
2023-01-02 00:00:00,0.0,0.0,0.0,8.08,3.16
2023-01-02 01:00:00,0.0,0.0,0.0,8.23,2.9
2023-01-02 02:00:00,0.0,0.0,0.0,8.54,3.26
2023-01-02 03:00:00,0.0,0.0,0.0,8.81,3.9
2023-01-02 04:00:00,0.0,0.0,0.0,9.03,4.52
2023-01-02 05:00:00,0.0,0.0,0.0,9.18,4.99
2023-01-02 06:00:00,0.0,0.0,0.0,8.99,4.74
2023-01-02 07:00:00,0.0,0.0,0.0,9.11,5.45
2023-01-02 08:00:00,9.73,18.04,10.04169331,9.04,5.37
2023-01-02 09:00:00,37.71,11.61,39.02428931,9.4,5.5
2023-01-02 10:00:00,64.6,60.7,76.35884635,9.9,5.47
2023-01-02 11:00:00,86.34,55.31,99.60827076,10.33,5.45
2023-01-02 12:00:00,86.99,53.42,100.2840442,10.66,5.52
2023-01-02 13:00:00,74.07,52.47,85.60533034,10.93,5.9
2023-01-02 14:00:00,50.99,13.52,53.08168442,11.3,6.84
2023-01-02 15:00:00,12.45,47.79,15.22596576,10.87,6.45
2023-01-02 16:00:00,0.0,0.0,0.0,10.53,6.36
2023-01-02 17:00:00,0.0,0.0,0.0,10.22,6.11
2023-01-02 18:00:00,0.0,0.0,0.0,10.03,6.27
2023-01-02 19:00:00,0.0,0.0,0.0,9.76,5.82
2023-01-02 20:00:00,0.0,0.0,0.0,9.38,5.67
2023-01-02 21:00:00,0.0,0.0,0.0,8.68,5.57
2023-01-02 22:00:00,0.0,0.0,0.0,7.69,4.83
2023-01-02 23:00:00,0.0,0.0,0.0,6.99,4.59
2023-01-03 00:00:00,0.0,0.0,0.0,6.69,5.07
2023-01-03 01:00:00,0.0,0.0,0.0,6.78,5.37
2023-01-03 02:00:00,0.0,0.0,0.0,7.08,6.12
2023-01-03 03:00:00,0.0,0.0,0.0,7.19,6.2
2023-01-03 04:00:00,0.0,0.0,0.0,6.87,6.52
2023-01-03 05:00:00,0.0,0.0,0.0,6.17,6.51
2023-01-03 06:00:00,0.0,0.0,0.0,5.22,6.05
2023-01-03 07:00:00,0.0,0.0,0.0,4.45,5.37
2023-01-03 08:00:00,11.35,103.41,13.17279902,4.14,5.37
2023-01-03 09:00:00,35.33,448.42,86.40361657,4.28,5.6
2023-01-03 10:00:00,43.52,656.82,171.4343495,4.76,5.73
2023-01-03 11:00:00,53.63,668.21,214.9451265,5.41,5.89
2023-01-03 12:00:00,53.62,657.7,218.4060601,5.88,6.07
2023-01-03 13:00:00,75.21,458.27,176.817024,5.98,5.72
2023-01-03 14:00:00,45.66,347.16,100.0874753,5.29,4.28
2023-01-03 15:00:00,15.2,172.36,25.63224568,2.64,2.9
2023-01-03 16:00:00,0.0,0.0,0.0,1.07,3.03
2023-01-03 17:00:00,0.0,0.0,0.0,0.37,3.0
2023-01-03 18:00:00,0.0,0.0,0.0,-0.27,2.97
2023-01-03 19:00:00,0.0,0.0,0.0,-0.74,2.87
2023-01-03 20:00:00,0.0,0.0,0.0,-0.87,2.67
2023-01-03 21:00:00,0.0,0.0,0.0,-0.78,2.47
2023-01-03 22:00:00,0.0,0.0,0.0,-0.47,2.41
2023-01-03 23:00:00,0.0,0.0,0.0,0.5,2.53
2023-01-04 00:00:00,0.0,0.0,0.0,1.19,3.3
2023-01-04 01:00:00,0.0,0.0,0.0,1.69,3.86
2023-01-04 02:00:00,0.0,0.0,0.0,1.98,4.61
2023-01-04 03:00:00,0.0,0.0,0.0,2.21,5.52
2023-01-04 04:00:00,0.0,0.0,0.0,2.23,5.5
2023-01-04 05:00:00,0.0,0.0,0.0,2.28,5.74
2023-01-04 06:00:00,0.0,0.0,0.0,2.22,6.33
2023-01-04 07:00:00,0.0,0.0,0.0,2.35,7.21
2023-01-04 08:00:00,8.74,20.27,9.100834744,2.3,7.47
2023-01-04 09:00:00,32.65,10.45,33.84928142,2.62,8.05
2023-01-04 10:00:00,28.87,31.18,34.97960078,3.46,8.9
2023-01-04 11:00:00,42.7,35.04,51.20660986,4.08,9.85
2023-01-04 12:00:00,32.62,30.93,40.42695275,4.39,10.39
2023-01-04 13:00:00,14.61,27.96,20.86634272,4.39,10.18
2023-01-04 14:00:00,18.0,8.17,19.30059862,4.79,10.14
2023-01-04 15:00:00,11.96,48.21,14.99552853,6.05,10.05
2023-01-04 16:00:00,0.0,0.0,0.0,7.12,9.94
2023-01-04 17:00:00,0.0,0.0,0.0,7.76,10.38
2023-01-04 18:00:00,0.0,0.0,0.0,8.39,10.46
2023-01-04 19:00:00,0.0,0.0,0.0,8.48,9.68
2023-01-04 20:00:00,0.0,0.0,0.0,8.55,9.57
2023-01-04 21:00:00,0.0,0.0,0.0,8.67,9.43
2023-01-04 22:00:00,0.0,0.0,0.0,8.65,8.87
2023-01-04 23:00:00,0.0,0.0,0.0,8.5,8.72
2023-01-05 00:00:00,0.0,0.0,0.0,8.53,9.17
2023-01-05 01:00:00,0.0,0.0,0.0,8.55,9.61
2023-01-05 02:00:00,0.0,0.0,0.0,8.57,10.02
2023-01-05 03:00:00,0.0,0.0,0.0,8.49,9.86
2023-01-05 04:00:00,0.0,0.0,0.0,8.37,9.54
2023-01-05 05:00:00,0.0,0.0,0.0,8.28,9.52
2023-01-05 06:00:00,0.0,0.0,0.0,8.15,9.72
2023-01-05 07:00:00,0.0,0.0,0.0,7.97,9.98
2023-01-05 08:00:00,9.86,38.69,10.5689916,7.69,10.4
2023-01-05 09:00:00,44.21,74.38,52.82350062,7.49,10.91
2023-01-05 10:00:00,63.48,117.88,86.73950978,7.48,11.29
2023-01-05 11:00:00,61.61,131.2,93.6833215,7.57,11.35
2023-01-05 12:00:00,49.92,64.23,66.25140048,7.06,11.26
2023-01-05 13:00:00,55.02,113.27,80.61576788,6.12,10.93
2023-01-05 14:00:00,32.23,23.09,35.96143223,5.26,10.35
2023-01-05 15:00:00,18.0,64.23,22.22321523,4.41,9.21
2023-01-05 16:00:00,0.0,0.0,0.0,3.8,8.43
2023-01-05 17:00:00,0.0,0.0,0.0,3.51,7.55
2023-01-05 18:00:00,0.0,0.0,0.0,3.32,6.33
2023-01-05 19:00:00,0.0,0.0,0.0,3.09,5.58
2023-01-05 20:00:00,0.0,0.0,0.0,2.87,4.75
2023-01-05 21:00:00,0.0,0.0,0.0,2.23,3.39
2023-01-05 22:00:00,0.0,0.0,0.0,1.46,2.62
2023-01-05 23:00:00,0.0,0.0,0.0,0.8,2.22
2023-01-06 00:00:00,0.0,0.0,0.0,0.69,1.76
2023-01-06 01:00:00,0.0,0.0,0.0,0.98,1.21
2023-01-06 02:00:00,0.0,0.0,0.0,0.84,1.27
2023-01-06 03:00:00,0.0,0.0,0.0,0.37,1.9
2023-01-06 04:00:00,0.0,0.0,0.0,0.58,2.45
2023-01-06 05:00:00,0.0,0.0,0.0,0.8,3.5
2023-01-06 06:00:00,0.0,0.0,0.0,0.69,4.45
2023-01-06 07:00:00,0.0,0.0,0.0,0.48,5.13
2023-01-06 08:00:00,11.15,23.27,11.58860319,0.58,5.65
2023-01-06 09:00:00,39.68,9.33,40.77015523,1.08,6.05
2023-01-06 10:00:00,34.31,51.7,44.57310726,1.42,6.16
2023-01-06 11:00:00,70.66,44.59,81.63597534,1.79,5.84
2023-01-06 12:00:00,60.16,43.51,71.31115063,2.37,5.42
2023-01-06 13:00:00,37.84,41.41,47.29600953,3.15,4.99
2023-01-06 14:00:00,22.15,12.68,24.22970614,4.06,4.77
2023-01-06 15:00:00,16.62,61.35,20.82478591,5.05,4.75
2023-01-06 16:00:00,0.0,0.0,0.0,6.83,6.28
2023-01-06 17:00:00,0.0,0.0,0.0,7.63,7.35
2023-01-06 18:00:00,0.0,0.0,0.0,6.34,6.41
2023-01-06 19:00:00,0.0,0.0,0.0,4.77,4.92
2023-01-06 20:00:00,0.0,0.0,0.0,4.11,4.23
2023-01-06 21:00:00,0.0,0.0,0.0,4.11,3.92
2023-01-06 22:00:00,0.0,0.0,0.0,4.03,3.76
2023-01-06 23:00:00,0.0,0.0,0.0,3.99,3.5
2023-01-07 00:00:00,0.0,0.0,0.0,3.94,3.22
2023-01-07 01:00:00,0.0,0.0,0.0,3.83,3.1
2023-01-07 02:00:00,0.0,0.0,0.0,3.69,3.18
2023-01-07 03:00:00,0.0,0.0,0.0,3.61,3.23
2023-01-07 04:00:00,0.0,0.0,0.0,3.56,3.16
2023-01-07 05:00:00,0.0,0.0,0.0,3.39,3.14
2023-01-07 06:00:00,0.0,0.0,0.0,3.14,3.18
2023-01-07 07:00:00,0.0,0.0,0.0,3.3,3.28
2023-01-07 08:00:00,9.56,36.97,10.27618073,3.69,3.4
2023-01-07 09:00:00,37.2,107.66,49.91005438,4.39,3.84
2023-01-07 10:00:00,67.65,61.3,79.92367015,5.15,3.82
2023-01-07 11:00:00,83.85,83.42,104.5392968,5.81,3.64
2023-01-07 12:00:00,87.25,173.52,132.1017719,6.51,3.83
2023-01-07 13:00:00,84.27,147.88,118.3902175,7.02,3.81
2023-01-07 14:00:00,61.8,63.85,72.43719645,7.13,3.51
2023-01-07 15:00:00,21.06,52.3,24.79931634,6.88,3.41
2023-01-07 16:00:00,0.0,0.0,0.0,6.84,3.77
2023-01-07 17:00:00,0.0,0.0,0.0,6.87,4.04
2023-01-07 18:00:00,0.0,0.0,0.0,6.57,4.31
2023-01-07 19:00:00,0.0,0.0,0.0,6.19,4.69
2023-01-07 20:00:00,0.0,0.0,0.0,5.86,5.22
2023-01-07 21:00:00,0.0,0.0,0.0,5.34,5.59
2023-01-07 22:00:00,0.0,0.0,0.0,5.08,5.91
2023-01-07 23:00:00,0.0,0.0,0.0,4.78,5.81
2023-01-08 00:00:00,0.0,0.0,0.0,4.55,5.92
2023-01-08 01:00:00,0.0,0.0,0.0,4.44,5.76
2023-01-08 02:00:00,0.0,0.0,0.0,4.2,5.52
2023-01-08 03:00:00,0.0,0.0,0.0,4.07,5.19
2023-01-08 04:00:00,0.0,0.0,0.0,3.74,4.9
2023-01-08 05:00:00,0.0,0.0,0.0,3.24,5.08
2023-01-08 06:00:00,0.0,0.0,0.0,3.23,5.68
2023-01-08 07:00:00,0.0,0.0,0.0,3.26,5.57
2023-01-08 08:00:00,11.42,26.89,11.95968065,3.15,5.44
2023-01-08 09:00:00,40.16,7.8,41.09166113,3.62,5.64
2023-01-08 10:00:00,49.54,38.95,57.40527809,4.4,5.77
2023-01-08 11:00:00,70.44,44.71,81.61937968,5.53,5.68
2023-01-08 12:00:00,51.95,35.95,61.32119476,6.3,5.36
2023-01-08 13:00:00,50.82,40.45,60.24913481,6.33,4.81
2023-01-08 14:00:00,24.09,16.29,26.84870342,6.1,4.8
2023-01-08 15:00:00,15.87,43.17,19.09180469,5.93,5.28
2023-01-08 16:00:00,0.0,0.0,0.0,5.87,5.86
2023-01-08 17:00:00,0.0,0.0,0.0,5.69,6.01
2023-01-08 18:00:00,0.0,0.0,0.0,5.41,5.88
2023-01-08 19:00:00,0.0,0.0,0.0,4.95,5.74
2023-01-08 20:00:00,0.0,0.0,0.0,4.18,5.56
2023-01-08 21:00:00,0.0,0.0,0.0,3.73,5.46
2023-01-08 22:00:00,0.0,0.0,0.0,3.46,5.2
2023-01-08 23:00:00,0.0,0.0,0.0,3.26,4.86
2023-01-09 00:00:00,0.0,0.0,0.0,3.33,4.85
2023-01-09 01:00:00,0.0,0.0,0.0,3.08,4.42
2023-01-09 02:00:00,0.0,0.0,0.0,2.94,4.2
2023-01-09 03:00:00,0.0,0.0,0.0,2.7,4.3
2023-01-09 04:00:00,0.0,0.0,0.0,2.38,4.41
2023-01-09 05:00:00,0.0,0.0,0.0,2.38,4.76
2023-01-09 06:00:00,0.0,0.0,0.0,2.53,4.65
2023-01-09 07:00:00,0.0,0.0,0.0,2.6,4.62
2023-01-09 08:00:00,9.08,28.87,9.679569992,2.68,4.67
2023-01-09 09:00:00,34.8,6.71,35.61193105,2.92,4.88
2023-01-09 10:00:00,33.47,40.51,41.71952734,3.19,4.95
2023-01-09 11:00:00,48.11,35.27,57.00048627,3.38,4.63
2023-01-09 12:00:00,42.47,38.79,52.67298081,3.62,3.88
2023-01-09 13:00:00,64.56,71.11,81.32920376,4.02,2.97
2023-01-09 14:00:00,39.84,24.5,44.05647528,4.48,3.15
2023-01-09 15:00:00,18.62,60.28,23.32853718,4.52,3.41
2023-01-09 16:00:00,0.0,0.0,0.0,4.4,3.68
2023-01-09 17:00:00,0.0,0.0,0.0,4.3,3.87
2023-01-09 18:00:00,0.0,0.0,0.0,3.96,3.87
2023-01-09 19:00:00,0.0,0.0,0.0,2.97,3.33
2023-01-09 20:00:00,0.0,0.0,0.0,2.07,3.0
2023-01-09 21:00:00,0.0,0.0,0.0,1.23,2.92
2023-01-09 22:00:00,0.0,0.0,0.0,0.78,2.7
2023-01-09 23:00:00,0.0,0.0,0.0,1.06,2.5
2023-01-10 00:00:00,0.0,0.0,0.0,1.8,2.53
2023-01-10 01:00:00,0.0,0.0,0.0,2.21,3.25
2023-01-10 02:00:00,0.0,0.0,0.0,1.98,3.16
2023-01-10 03:00:00,0.0,0.0,0.0,1.92,2.86
2023-01-10 04:00:00,0.0,0.0,0.0,2.22,2.93
2023-01-10 05:00:00,0.0,0.0,0.0,2.57,2.86
2023-01-10 06:00:00,0.0,0.0,0.0,2.87,2.83
2023-01-10 07:00:00,0.0,0.0,0.0,3.27,3.31
2023-01-10 08:00:00,10.34,34.85,11.08808665,3.65,3.79
2023-01-10 09:00:00,43.36,81.0,53.28754157,4.25,4.17
2023-01-10 10:00:00,77.87,66.43,91.5227605,4.89,4.54
2023-01-10 11:00:00,108.72,64.09,125.0158035,5.54,4.71
2023-01-10 12:00:00,74.69,127.03,108.4235936,5.96,4.5
2023-01-10 13:00:00,62.77,164.83,102.0874698,6.12,4.07
2023-01-10 14:00:00,57.85,63.63,68.99765118,5.89,3.37
2023-01-10 15:00:00,23.02,143.11,34.69643242,4.39,2.63
2023-01-10 16:00:00,0.0,0.0,0.0,3.07,2.95
2023-01-10 17:00:00,0.0,0.0,0.0,2.98,3.1
2023-01-10 18:00:00,0.0,0.0,0.0,2.8,3.16
2023-01-10 19:00:00,0.0,0.0,0.0,2.26,3.31
2023-01-10 20:00:00,0.0,0.0,0.0,2.39,3.84
2023-01-10 21:00:00,0.0,0.0,0.0,2.39,4.61
2023-01-10 22:00:00,0.0,0.0,0.0,2.34,5.1
2023-01-10 23:00:00,0.0,0.0,0.0,2.05,4.99
2023-01-11 00:00:00,0.0,0.0,0.0,1.65,5.42
2023-01-11 01:00:00,0.0,0.0,0.0,1.3,5.94
2023-01-11 02:00:00,0.0,0.0,0.0,1.43,6.6
2023-01-11 03:00:00,0.0,0.0,0.0,1.21,6.81
2023-01-11 04:00:00,0.0,0.0,0.0,1.03,7.16
2023-01-11 05:00:00,0.0,0.0,0.0,1.05,7.39
2023-01-11 06:00:00,0.0,0.0,0.0,1.96,8.22
2023-01-11 07:00:00,0.0,0.0,0.0,2.34,8.65
2023-01-11 08:00:00,11.31,33.09,12.05495005,2.4,8.41
2023-01-11 09:00:00,44.88,7.32,45.78983373,2.9,8.05
2023-01-11 10:00:00,57.98,46.39,67.60918344,3.77,7.83
2023-01-11 11:00:00,73.9,42.88,84.91138884,4.55,7.48
2023-01-11 12:00:00,65.8,40.14,76.56069911,5.16,7.08
2023-01-11 13:00:00,36.88,35.71,45.5008874,5.56,6.99
2023-01-11 14:00:00,31.55,21.64,35.40441488,5.73,6.42
2023-01-11 15:00:00,15.45,35.88,18.5085198,5.87,5.96
2023-01-11 16:00:00,0.0,0.0,0.0,6.0,5.51
2023-01-11 17:00:00,0.0,0.0,0.0,6.0,5.28
2023-01-11 18:00:00,0.0,0.0,0.0,5.95,5.1
2023-01-11 19:00:00,0.0,0.0,0.0,6.02,5.04
2023-01-11 20:00:00,0.0,0.0,0.0,6.01,4.79
2023-01-11 21:00:00,0.0,0.0,0.0,5.59,4.36
2023-01-11 22:00:00,0.0,0.0,0.0,5.37,4.58
2023-01-11 23:00:00,0.0,0.0,0.0,5.04,4.91
2023-01-12 00:00:00,0.0,0.0,0.0,4.69,5.36
2023-01-12 01:00:00,0.0,0.0,0.0,4.46,5.53
2023-01-12 02:00:00,0.0,0.0,0.0,4.2,5.78
2023-01-12 03:00:00,0.0,0.0,0.0,4.04,6.2
2023-01-12 04:00:00,0.0,0.0,0.0,3.95,6.84
2023-01-12 05:00:00,0.0,0.0,0.0,3.97,7.28
2023-01-12 06:00:00,0.0,0.0,0.0,4.18,7.52
2023-01-12 07:00:00,0.0,0.0,0.0,4.48,7.55
2023-01-12 08:00:00,11.57,38.91,12.47992124,5.29,8.3
2023-01-12 09:00:00,53.32,29.55,57.04917954,6.01,8.33
2023-01-12 10:00:00,86.47,130.74,113.897842,6.76,8.48
2023-01-12 11:00:00,111.89,88.63,134.8590141,7.41,9.38
2023-01-12 12:00:00,122.17,83.55,144.8067423,7.69,10.31
2023-01-12 13:00:00,88.25,80.95,108.0254415,8.14,11.0
2023-01-12 14:00:00,31.7,50.93,40.92880954,8.21,11.26
2023-01-12 15:00:00,23.04,102.78,32.21229023,7.98,10.98
2023-01-12 16:00:00,0.0,0.0,0.0,7.99,10.21
2023-01-12 17:00:00,0.0,0.0,0.0,8.29,9.59
2023-01-12 18:00:00,0.0,0.0,0.0,8.3,8.89
2023-01-12 19:00:00,0.0,0.0,0.0,8.27,8.67
2023-01-12 20:00:00,0.0,0.0,0.0,8.21,8.37
2023-01-12 21:00:00,0.0,0.0,0.0,8.28,8.4
2023-01-12 22:00:00,0.0,0.0,0.0,8.25,8.18
2023-01-12 23:00:00,0.0,0.0,0.0,8.06,7.92
2023-01-13 00:00:00,0.0,0.0,0.0,8.03,8.08
2023-01-13 01:00:00,0.0,0.0,0.0,8.18,8.44
2023-01-13 02:00:00,0.0,0.0,0.0,8.26,8.76
2023-01-13 03:00:00,0.0,0.0,0.0,8.27,8.7
2023-01-13 04:00:00,0.0,0.0,0.0,8.33,8.06
2023-01-13 05:00:00,0.0,0.0,0.0,8.32,7.12
2023-01-13 06:00:00,0.0,0.0,0.0,8.18,6.65
2023-01-13 07:00:00,0.0,0.0,0.0,8.1,6.43
2023-01-13 08:00:00,12.52,37.44,13.4412733,8.01,6.52
2023-01-13 09:00:00,33.02,13.32,34.72864086,8.43,6.89
2023-01-13 10:00:00,35.7,44.39,45.11099561,9.05,6.66
2023-01-13 11:00:00,56.1,60.23,71.86121896,9.73,7.08
2023-01-13 12:00:00,83.38,56.88,98.9532525,9.98,7.51
2023-01-13 13:00:00,81.23,120.22,110.964884,9.81,7.62
2023-01-13 14:00:00,59.2,153.37,87.46523958,9.19,7.24
2023-01-13 15:00:00,27.66,136.55,40.3918518,7.87,6.91
2023-01-13 16:00:00,0.0,0.0,0.0,6.79,7.09
2023-01-13 17:00:00,0.0,0.0,0.0,6.37,7.49
2023-01-13 18:00:00,0.0,0.0,0.0,6.15,7.58
2023-01-13 19:00:00,0.0,0.0,0.0,5.88,7.94
2023-01-13 20:00:00,0.0,0.0,0.0,5.65,8.06
2023-01-13 21:00:00,0.0,0.0,0.0,5.82,8.31
2023-01-13 22:00:00,0.0,0.0,0.0,6.36,9.14
2023-01-13 23:00:00,0.0,0.0,0.0,6.51,9.34
2023-01-14 00:00:00,0.0,0.0,0.0,6.48,9.3
2023-01-14 01:00:00,0.0,0.0,0.0,6.47,9.35
2023-01-14 02:00:00,0.0,0.0,0.0,6.39,9.35
2023-01-14 03:00:00,0.0,0.0,0.0,6.29,8.96
2023-01-14 04:00:00,0.0,0.0,0.0,6.15,8.25
2023-01-14 05:00:00,0.0,0.0,0.0,5.94,7.85
2023-01-14 06:00:00,0.0,0.0,0.0,5.74,7.53
2023-01-14 07:00:00,0.0,0.0,0.0,5.62,7.1
2023-01-14 08:00:00,13.95,42.24,15.04097474,5.81,7.04
2023-01-14 09:00:00,47.45,228.67,77.21828455,6.37,6.98
2023-01-14 10:00:00,64.92,421.48,155.282948,6.97,6.64
2023-01-14 11:00:00,105.02,332.84,193.071615,7.66,6.49
2023-01-14 12:00:00,123.77,265.28,197.1580767,8.06,6.87
2023-01-14 13:00:00,134.91,113.63,163.3798799,7.8,6.81
2023-01-14 14:00:00,83.91,73.39,97.68707802,7.11,6.74
2023-01-14 15:00:00,26.2,44.11,30.50438171,6.27,7.19
2023-01-14 16:00:00,0.0,0.0,0.0,5.97,7.98
2023-01-14 17:00:00,0.0,0.0,0.0,6.01,8.95
2023-01-14 18:00:00,0.0,0.0,0.0,5.98,9.9
2023-01-14 19:00:00,0.0,0.0,0.0,5.84,10.73
2023-01-14 20:00:00,0.0,0.0,0.0,5.78,11.49
2023-01-14 21:00:00,0.0,0.0,0.0,5.67,12.05
2023-01-14 22:00:00,0.0,0.0,0.0,5.45,11.8
2023-01-14 23:00:00,0.0,0.0,0.0,5.51,10.85
2023-01-15 00:00:00,0.0,0.0,0.0,6.12,9.97
2023-01-15 01:00:00,0.0,0.0,0.0,6.9,9.61
2023-01-15 02:00:00,0.0,0.0,0.0,7.46,9.31
2023-01-15 03:00:00,0.0,0.0,0.0,7.9,9.18
2023-01-15 04:00:00,0.0,0.0,0.0,8.05,8.54
2023-01-15 05:00:00,0.0,0.0,0.0,7.87,7.16
2023-01-15 06:00:00,0.0,0.0,0.0,7.47,5.86
2023-01-15 07:00:00,0.0,0.0,0.0,6.87,5.73
2023-01-15 08:00:00,13.88,41.66,15.006874,5.87,5.28
2023-01-15 09:00:00,37.74,9.38,38.98381034,5.23,4.86
2023-01-15 10:00:00,84.16,48.46,94.67343439,5.04,5.25
2023-01-15 11:00:00,81.27,43.38,92.86280075,5.19,6.17
2023-01-15 12:00:00,93.11,47.74,106.4690371,5.57,6.89
2023-01-15 13:00:00,100.66,53.44,114.2208246,5.94,7.29
2023-01-15 14:00:00,74.49,36.34,81.43645046,5.93,7.78
2023-01-15 15:00:00,26.99,72.62,34.40436244,5.13,7.9
2023-01-15 16:00:00,0.0,0.0,0.0,4.26,8.19
2023-01-15 17:00:00,0.0,0.0,0.0,3.84,8.79
2023-01-15 18:00:00,0.0,0.0,0.0,3.57,9.36
2023-01-15 19:00:00,0.0,0.0,0.0,3.4,9.66
2023-01-15 20:00:00,0.0,0.0,0.0,3.3,9.75
2023-01-15 21:00:00,0.0,0.0,0.0,3.33,9.83
2023-01-15 22:00:00,0.0,0.0,0.0,3.3,9.68
2023-01-15 23:00:00,0.0,0.0,0.0,3.3,9.33
2023-01-16 00:00:00,0.0,0.0,0.0,3.23,8.46
2023-01-16 01:00:00,0.0,0.0,0.0,2.8,7.12
2023-01-16 02:00:00,0.0,0.0,0.0,2.27,6.54
2023-01-16 03:00:00,0.0,0.0,0.0,2.08,6.4
2023-01-16 04:00:00,0.0,0.0,0.0,2.07,6.13
2023-01-16 05:00:00,0.0,0.0,0.0,1.87,5.46
2023-01-16 06:00:00,0.0,0.0,0.0,1.75,5.43
2023-01-16 07:00:00,0.0,0.0,0.0,1.64,5.47
2023-01-16 08:00:00,18.08,46.85,19.41264963,1.73,5.93
2023-01-16 09:00:00,65.29,62.94,73.77751755,2.35,6.11
2023-01-16 10:00:00,106.27,229.45,156.674644,3.44,5.8
2023-01-16 11:00:00,72.07,614.59,238.0685125,4.51,5.39
2023-01-16 12:00:00,61.55,690.17,256.8757816,5.34,5.42
2023-01-16 13:00:00,56.76,662.2,227.1450226,5.65,5.49
2023-01-16 14:00:00,60.0,462.86,150.0617979,5.33,5.07
2023-01-16 15:00:00,35.95,87.79,45.30939323,3.69,4.71
2023-01-16 16:00:00,0.0,0.0,0.0,2.74,5.76
2023-01-16 17:00:00,0.0,0.0,0.0,2.42,6.47
2023-01-16 18:00:00,0.0,0.0,0.0,1.92,6.71
2023-01-16 19:00:00,0.0,0.0,0.0,1.37,6.87
2023-01-16 20:00:00,0.0,0.0,0.0,0.9,7.08
2023-01-16 21:00:00,0.0,0.0,0.0,0.53,7.19
2023-01-16 22:00:00,0.0,0.0,0.0,0.24,7.24
2023-01-16 23:00:00,0.0,0.0,0.0,0.08,7.37
2023-01-17 00:00:00,0.0,0.0,0.0,-0.03,7.51
2023-01-17 01:00:00,0.0,0.0,0.0,-0.09,7.63
2023-01-17 02:00:00,0.0,0.0,0.0,-0.2,7.45
2023-01-17 03:00:00,0.0,0.0,0.0,-0.45,7.05
2023-01-17 04:00:00,0.0,0.0,0.0,-0.53,6.91
2023-01-17 05:00:00,0.0,0.0,0.0,-0.42,6.44
2023-01-17 06:00:00,0.0,0.0,0.0,-0.21,5.83
2023-01-17 07:00:00,0.0,0.0,0.0,0.39,5.77
2023-01-17 08:00:00,14.88,47.01,16.29101241,1.06,6.07
2023-01-17 09:00:00,58.55,121.72,75.25870736,2.19,6.73
2023-01-17 10:00:00,69.88,205.38,115.556387,3.33,7.36
2023-01-17 11:00:00,78.2,144.18,117.5784181,4.01,8.44
2023-01-17 12:00:00,74.63,60.7,92.00173936,4.29,9.08
2023-01-17 13:00:00,64.45,180.72,111.5588266,4.37,8.39
2023-01-17 14:00:00,51.25,126.56,76.33046886,4.12,7.18
2023-01-17 15:00:00,32.17,129.02,46.57409932,2.79,5.55
2023-01-17 16:00:00,0.0,0.0,0.0,0.76,4.4
2023-01-17 17:00:00,0.0,0.0,0.0,-0.08,4.2
2023-01-17 18:00:00,0.0,0.0,0.0,-0.93,3.82
2023-01-17 19:00:00,0.0,0.0,0.0,-1.8,3.49
2023-01-17 20:00:00,0.0,0.0,0.0,-2.47,3.25
2023-01-17 21:00:00,0.0,0.0,0.0,-2.96,3.04
2023-01-17 22:00:00,0.0,0.0,0.0,-3.18,2.92
2023-01-17 23:00:00,0.0,0.0,0.0,-3.18,2.74
2023-01-18 00:00:00,0.0,0.0,0.0,-2.72,2.2
2023-01-18 01:00:00,0.0,0.0,0.0,-1.72,1.38
2023-01-18 02:00:00,0.0,0.0,0.0,-1.53,1.23
2023-01-18 03:00:00,0.0,0.0,0.0,-1.95,1.76
2023-01-18 04:00:00,0.0,0.0,0.0,-2.01,2.21
2023-01-18 05:00:00,0.0,0.0,0.0,-1.64,2.65
